fecha	objective	metric	is_unbalance	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ganancia	iteracion
20230717 082240	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	84	TRUE	491	0.208630945400544	0.729677468389878	2459	655	0.802219696480944	63
20230717 082542	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	8	TRUE	491	0.164133190328709	0.776169192809239	162	689	0.799945492551285	64
20230717 082915	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	25	TRUE	491	0.129194782613635	0.979611675918195	2475	57	0.802837307061195	65
20230717 083343	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0566571605723991	0.760290870736935	1563	438	0.80401704410287	66
20230717 083615	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.248565595487149	0.502323241203581	72	448	0.80519388061604	67
20230717 083835	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.270904096535186	0.709285292188684	1411	887	0.806178397806523	68
20230717 084200	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0912105524225044	0.750610694900993	2559	895	0.810646099785682	69
20230717 085011	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	131	TRUE	491	0.0658795099704969	0.994408575064642	846	511	0.801409983515964	70
20230717 090227	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0153652857832774	0.900544940802222	459	783	0.802804446303275	71
20230717 090605	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	37	TRUE	491	0.196369413463394	0.600175507655228	1516	324	0.804476690402308	72
20230717 090852	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.170714533145652	0.456244352126564	239	887	0.802271024380901	73
20230717 091331	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	79	TRUE	491	0.272745740498627	0.69336829061599	1811	598	0.803157101542867	74
20230717 092056	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	136	TRUE	491	0.101637850291964	0.385764882188779	2129	629	0.801623591421125	75
20230717 092345	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.146340546779208	0.496127099590166	1463	265	0.803894378071462	76
20230717 092612	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.245780744157942	0.509945455713104	2277	180	0.804793573936438	77
20230717 093059	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	83	TRUE	491	0.274949446871865	0.860821251141466	2564	632	0.805322740283522	78
20230717 093557	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	45	TRUE	491	0.0805747353528661	0.982225716992817	401	173	0.804358314060296	79
20230717 093842	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	10	TRUE	491	0.271744805581758	0.76158489400465	156	987	0.801409282059749	80
20230717 094055	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.288669307840711	0.851899731492181	2553	476	0.802318987817104	81
20230717 094424	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	39	TRUE	491	0.274487577329336	0.990569066766044	499	703	0.796722244851155	82
20230717 094727	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	26	TRUE	491	0.229694497471018	0.542355545606534	2720	466	0.804248656627268	83
20230717 095040	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	28	TRUE	491	0.225474625542692	0.427419335875148	1685	475	0.802227995283291	84
20230717 095424	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	36	TRUE	491	0.151274890212787	0.503882674119971	2653	500	0.804673952612815	85
20230717 095705	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.174590619665375	0.682262212264095	1054	486	0.805326671832817	86
20230717 100040	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	44	TRUE	491	0.273818790301634	0.880923857367272	869	595	0.800602623421723	87
20230717 100258	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.279822416620676	0.705734901249036	1010	37	0.80634262440053	88
20230717 101647	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	261	TRUE	491	0.0379685937872145	0.341592071853275	1468	361	0.804594048889286	89
20230717 102015	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2	TRUE	491	0.0877749657439371	0.973435462697199	2323	514	0.800933555193892	90
20230717 102324	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	30	TRUE	491	0.271345179670992	0.995538096492388	990	321	0.803305637701057	91
20230717 102714	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.0765974283524801	0.675694139674539	1999	871	0.811590794127985	92
20230717 103015	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.123484609822553	0.933375501665985	1669	233	0.804580062268072	93
20230717 103235	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.275419611718004	0.686621579698287	2329	825	0.80481233559533	94
20230717 104237	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	175	TRUE	491	0.0540896670661832	0.354308219125983	429	228	0.80309516872623	95
20230717 110539	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	4	TRUE	491	0.00737834411217947	0.919118201584113	1331	869	0.802038758086766	96
20230717 110834	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	21	TRUE	491	0.270095091170188	0.844700558086042	80	306	0.799616163134546	97
20230717 111111	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.179176821370064	0.52749173502794	2605	388	0.805292933459323	98
20230717 111600	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.0493997356110241	0.656115764047206	1134	33	0.807590331330224	99
20230717 111925	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	11	TRUE	491	0.115219096519734	0.963040197663219	949	821	0.800217672407006	100
20230717 112146	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.260454998667276	0.625337377699115	2311	594	0.807298360077928	101
20230717 112420	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.195764831450778	0.6954453980783	1308	631	0.803133180438607	102
20230717 112746	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	36	TRUE	491	0.243941961415862	0.867860743596917	575	453	0.802528950820588	103
20230717 113239	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	67	TRUE	491	0.148663861101621	0.369684032284468	361	431	0.804197852740837	104
20230717 113659	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2	TRUE	491	0.0579060042305547	0.999266045726114	1397	643	0.803603655268022	105
20230717 114056	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	54	TRUE	491	0.236130433176761	0.433485620174673	1024	671	0.802981532001032	106
20230717 114840	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	131	TRUE	491	0.0738597003281594	0.437117182704806	1817	29	0.802319798551193	107
20230717 115527	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	110	TRUE	491	0.0894690080140939	0.409587331474782	873	801	0.802166613981897	108
20230717 115803	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	12	TRUE	491	0.27163826237165	0.928423986696731	2540	121	0.801441059679187	109
20230717 120704	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	9	TRUE	491	0.0229128102452948	0.561783492123894	152	517	0.804376932588193	110
20230717 121005	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	9	TRUE	491	0.157923663691827	0.810526242042147	413	543	0.800997275981149	111
20230717 121836	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	164	TRUE	491	0.0862516513627768	0.68215592084853	2249	244	0.804239075749925	112
20230717 122108	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.226948559727325	0.568920134599227	1418	407	0.806909049552853	113
20230717 122512	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	32	TRUE	491	0.120350507674011	0.508455558533198	130	692	0.801992298360748	114
